,X,StateAbbr,CityName,GeographicLevel,PopulationCount,GeoLocation,CityFIPS,TractFIPS,ACCESS2,percentACCESS2,leastACCESS2,posACCESS2,ARTHRITIS,BINGE,BPHIGH,BPMED,CANCER,CASTHMA,CHD,CHECKUP,CHOLSCREEN,COLON_SCREEN,COPD,COREM,COREW,CSMOKING,DENTAL,DIABETES,HIGHCHOL,KIDNEY,LPA,MAMMOUSE,MHLTH,OBESITY,PAPTEST,PHLTH,SLEEP,STROKE,TEETHLOST,Lat,Long,avgOutcome,sdOutcome,avgBehavior,sdBehavior,avgPrevent,sdPrevent,sdPHLTH,sdMHLTH,sdACCESS2,sdCANCER,sdMAMMOUSE,sdCOPD
435,436,TX,Lewisville,City,95290,"33.0451992429, -96.9829273031",4842508,NA,20.2,three,0.738,79.8,20.8,16.8,28.6,59.6,5.8,8.1,5.4,70.2,77.3,61.3,5.5,33.9,32.6,15.6,61.3,9.7,33.3,3.1,23.8,77,9.7,28.3,79.2,10.4,32.3,2.6,13.2,33.04519924,-96.9829273,12.01538462,9.696635684,23.36,7.207149228,57.26,21.09619239,2.659096909,2.182460786,8.73,1.948438167,3.876375926,1.474292477
436,437,TX,Longview,City,80455,"32.5192857856, -94.762197598",4843888,NA,24.8,four,0.859,75.2,22.9,16,33.7,61.9,6,9.4,6.2,66.9,72.8,59.8,6.9,32.4,31.6,20.6,53.5,11.4,33.9,3.4,28.7,74.3,11.9,35.7,77.3,12.8,36,3.4,15.2,32.51928579,-94.7621976,13.62307692,10.39488286,27.4,8.954607752,55.53,19.34677981,3.024259059,2.558245306,10.07,1.570456409,2.417151019,1.203704599
437,438,TX,Lubbock,City,229573,"33.5666251178, -101.886335663",4845000,NA,24.7,four,0.841,75.3,22.4,16.3,31.8,60.8,5.8,8.5,6,67.4,71.3,59.3,6,34,31.3,18.2,57.5,10.9,33.4,3.2,27.8,75.4,11,33,77.4,12,33.5,3,13.3,33.56662512,-101.8863357,12.86923077,10.13807876,25.76,8.110671982,55.91,19.17245999,3.527885284,2.80625361,11.5,1.783378214,3.70925663,1.42665901
438,439,TX,McAllen,City,129877,"26.2186289942, -98.2451704536",4845384,NA,38,four,0.967,62,20.1,14.3,31.1,59.5,4.4,7.8,6.2,65.4,66.6,51.4,5.3,29.6,26.7,13.3,56.3,14.6,34.6,3.4,29.5,71,11.1,35.6,75.6,14,31.4,3,14.2,26.21862899,-98.24517045,13.06153846,10.21367861,24.82,10.30519287,54.01,17.26663127,4.820259329,2.53872015,11.21,0.859689867,4.728459933,2.173039346
439,440,TX,McKinney,City,131117,"33.1988886952, -96.6677029773",4845744,NA,16.3,three,0.508,83.7,19.9,18.9,28.2,58.8,6.1,7.8,5,70.9,77.9,65.7,4.8,34.8,35.8,13.5,68.3,8.6,30.4,2.9,20.9,78.9,8.8,27,82.8,9,32.8,2.4,11.2,33.1988887,-96.66770298,11.16153846,9.192255659,22.62,7.463042275,59.02,22.45948451,2.606127395,1.827630524,8.84,0.992471662,3.463269168,1.363048055
440,441,TX,Mesquite,City,139824,"32.7641310166, -96.5927445114",4847892,NA,26.1,four,0.883,73.9,21.9,16.2,32.3,60.7,5.8,9,6.1,68.8,71.8,59.6,6.6,33.5,32,17.9,57.3,11.2,33.3,3.4,28.1,77,11.5,32.1,78.1,12.4,34.1,3.2,15.6,32.76413102,-96.59274451,13.25384615,10.08370099,25.68,8.190970638,56.49,19.30310568,2.40191246,2.142343833,8.46,1.894261283,2.932656439,1.352998462
441,442,TX,Midland,City,111147,"32.0285948356, -102.109700973",4848072,NA,23.1,four,0.847,76.9,20.6,17.6,31.1,59.2,5.8,8.1,5.6,67.9,74.2,61.7,5.4,32.4,32.7,16.9,60.4,10.2,31.1,3.1,25.8,76.4,10.1,32.1,81.1,10.8,33.7,2.7,12.7,32.02859484,-102.109701,12.1,9.644082815,25.22,7.856016802,56.91,20.42626033,2.987752779,2.049916046,11.39,1.322375717,2.68128241,0.93412557
442,443,TX,Mission,City,77058,"26.2033406464, -98.322770513",4848768,NA,39.9,four,0.982,60.1,20.3,14.4,30.8,59.2,4.6,7.8,6.3,65.2,66.8,51.7,5.5,30.6,28.5,13.9,55.5,14.3,34.4,3.4,30.1,70.9,11.4,35.8,75.5,14.1,31.7,3,14.6,26.20334065,-98.32277051,13.11538462,10.11120222,25.18,10.2828498,54.38,16.55595227,3.732329797,2.586742758,10.95,1.762087507,4.14099137,1.836015354
443,444,TX,Missouri City,City,67358,"29.563674661, -95.5382066661",4848804,NA,17.8,three,0.666,82.2,19,15.1,33.4,63.2,5.3,8,4.8,72.4,79.3,65,4.3,30.6,32.8,13.3,63.4,10.6,33.9,3,23.5,80.5,8.6,29,82.5,8.9,36.4,2.7,10.1,29.56367466,-95.53820667,11.73846154,10.61418379,23.46,9.633950384,58.75,23.2593231,2.182790682,1.95064092,6.16,1.143166683,1.849288858,1.111040847
444,445,TX,Odessa,City,99940,"31.879456461, -102.344465435",4853388,NA,29,four,0.928,71,21.7,17,31.7,59.6,5.6,8.5,6.2,64.9,70.2,56.2,6.1,29.9,30.2,18.2,53.7,11.7,35.1,3.3,30.1,74.6,11.3,35,78.6,12.8,35.3,3,15.9,31.87945646,-102.3444654,13.3,10.36259298,27.12,8.942426964,54.69,18.89899762,3.428049261,1.989738166,11.08,1.387182527,2.896424583,1.526860946
445,446,TX,Pasadena,City,149043,"29.6589511488, -95.1509173148",4856000,NA,35.4,four,0.981,64.6,20.6,15.9,31.7,60.1,5.3,8.2,6.3,66.3,72.2,56,6.5,28.9,30.3,17.1,52.7,12.2,35,3.1,31,74.8,12,33.6,75.5,13.6,34.6,3.1,16,29.65895115,-95.15091731,13.35384615,10.27258612,26.44,9.178398553,55.22,18.08343625,3.287078359,2.717678311,14.67,1.192687912,4.234566188,1.012928899
446,447,TX,Pearland,City,91252,"29.5584850577, -95.3208389111",4856348,NA,15.5,two,0.481,84.5,18.2,16.6,28.5,59.9,5.7,7.5,4.8,70.2,75.7,66.1,4.3,31.9,36.7,12.8,68.3,8.9,31.8,2.8,20.7,78.5,8.2,27.5,82.9,8.3,30.9,2.3,9.3,29.55848506,-95.32083891,10.81538462,9.483832396,21.7,7.491662032,58.57,22.64607153,2.247813753,1.526433752,5.6,1.520275664,2.981131137,1.574559651
447,448,TX,Pharr,City,70400,"26.168815399, -98.1904720704",4857200,NA,49,four,1,51,21.8,13.1,32.8,60.4,4.4,8.5,7,63.8,64.6,45.4,6.4,28.3,25.3,16.2,47.3,16.8,35.5,3.7,35.6,67.5,13.3,39.6,70.8,17.3,33.5,3.5,16.7,26.1688154,-98.19047207,14.43846154,10.59107631,27.6,12.07290354,52.24,16.02395429,3.164560703,2.321098878,8.14,1.130265456,3.017863483,0.899228064
448,449,TX,Plano,City,259841,"33.0502149278, -96.7486409797",4858016,NA,14.7,two,0.442,85.3,18.6,17.7,27.4,58.5,6,7.3,4.6,71.3,77.7,66.7,4.1,35.7,38.1,11.8,70.5,8,30.5,2.7,19.6,79.8,7.9,24,81.9,7.9,32.3,2.1,8.6,33.05021493,-96.74864098,10.43846154,9.184274464,21.08,7.650947654,59.49,22.58221768,2.12390821,1.792767111,7.91,1.425882094,2.812194193,1.166528814
449,450,TX,Richardson,City,99223,"32.9716582389, -96.7093052991",4861796,NA,16.2,three,0.529,83.8,18.8,17.2,29.2,58.8,6,7.5,4.8,69.7,73.7,66.4,4.5,37.6,38,12.7,68.8,8.3,32.3,2.9,20.6,80.2,8.4,24.7,80.6,8.6,30.9,2.3,9.1,32.97165824,-96.7093053,10.97692308,9.697177755,21.22,6.98118901,59,21.41707522,2.378035817,2.016233934,6.92,1.808594618,3.332163744,1.398342704
450,451,TX,Round Rock,City,99887,"30.5239578235, -97.6669801882",4863500,NA,18.3,three,0.72,81.7,19.7,17.5,28.1,58.5,5.8,8.1,5.2,68.9,76.7,65.1,4.9,35.3,37.2,13.9,65,9.1,30.6,3.1,21.3,79.7,9.1,32.2,81.7,9.6,30.5,2.4,10.4,30.52395782,-97.66698019,11.23846154,9.145721993,23.08,8.012615054,58.64,21.3974661,2.189761254,1.689604833,7.58,1.072988512,2.59278542,1.036918162
451,452,TX,San Angelo,City,93200,"31.440468746, -100.452243142",4864472,NA,26.6,four,0.959,73.4,22,16.8,31.8,60.5,5.8,8.5,6.1,66.4,72.1,56.4,6.3,30.9,31.1,18.7,55.6,11.3,33.5,3.2,28.7,74,11.2,34.2,76.8,12.3,33.5,2.9,14.9,31.44046875,-100.4522431,13.06153846,10.11397865,26.38,8.185169516,55.04,19.00217531,3.569534996,2.147086015,10.28,2.465120318,3.210200868,1.669985872
452,453,TX,San Antonio,City,1327407,"29.4721475333, -98.5246763525",4865000,NA,30.2,four,1,69.8,20.4,15.7,31.4,60.3,5.3,8.2,6.1,69.2,71.9,59.8,5.5,29.9,29.7,15.2,58.9,13.8,32.5,3.4,29.5,78.8,10.8,32.9,77.7,12.9,36.8,3,13.8,29.47214753,-98.52467635,12.85384615,9.822475535,26.02,9.990345339,56.64,19.70212622,4.518265182,2.76077343,13.78,1.390960862,4.235480356,1.646436843
453,454,TX,Sugar Land,City,78817,"29.5974680902, -95.627455775",4870808,NA,13.9,two,0.382,86.1,16.8,15.6,28.2,59.4,5.4,6.6,4.2,69.6,78.9,65.7,3.6,32.5,35.5,11.2,69,8.4,34.4,2.5,20.9,79.5,7.2,21.1,79.7,7.3,32.8,2,7.6,29.59746809,-95.62745578,10.32307692,10.09332732,20.32,8.095492573,58.37,23.06199616,1.203209216,1.004629805,4.52,2.061124764,1.608067894,0.904382937
454,455,TX,Tyler,City,96900,"32.3154021183, -95.3050093799",4874144,NA,24.7,four,0.978,75.3,22.6,15.4,33.3,64.5,5.9,9.4,6,68.9,73.2,60,6.6,32.4,31,19.6,58,11.5,33,3.4,29.4,74.7,11.6,34.7,76.7,12.6,35.7,3.4,14.4,32.31540212,-95.30500938,13.36153846,10.19203435,26.96,9.083666661,56.41,19.69954596,4.101406888,3.098694698,13.25,1.87072209,3.438474286,1.744662189
455,456,TX,Waco,City,124805,"31.5597607137, -97.1883333282",4876000,NA,29.7,four,1,70.3,23.9,15.1,36.5,64.2,5.7,9.7,6.5,67.1,70.9,56.3,7.4,29,30.2,20.8,49.1,13.1,34.7,3.6,31.6,74.3,12.8,36.4,74.5,14.4,35.9,3.7,17.2,31.55976071,-97.18833333,14.55384615,10.9652949,27.96,9.54164556,54.53,18.86213432,3.897251779,2.998537459,11.23,2.683823311,3.761034186,2.035037629
456,457,TX,Wichita Falls,City,104553,"33.9072739838, -98.5292981697",4879000,NA,22.5,four,0.931,77.5,24,16.6,32.7,61.3,6.1,9.1,6.3,70.2,72.8,60.6,6.8,31.5,31.9,21,59.3,11.4,33.9,3.3,28.7,75.4,11.2,34.1,77.5,12.3,33.5,3.1,16.5,33.90727398,-98.52929817,13.59230769,10.40083823,26.78,7.737376816,56.3,20.23484344,4.346960377,2.693692353,9.83,1.875604562,3.894556444,2.385980559
457,458,UT,Layton,City,67311,"41.077181614, -111.961589302",4943660,NA,13.1,two,0.348,86.9,22.4,9.5,27,53.3,5.8,9,4.9,59.2,71.8,70.4,4.1,41.8,31.2,9.7,71.2,7.7,33,2.4,16.9,73.3,10,27,77.9,10,32,2.5,10.6,41.07718161,-111.9615893,11.49230769,9.755038146,19.02,10.17531326,56.32,21.44899894,1.482005354,1.232630961,3.97,0.936549082,2.660826939,0.716381612
458,459,UT,Ogden,City,82825,"41.2281567535, -111.967450557",4955980,NA,22.7,four,0.952,77.3,25.1,9.9,31.5,55.6,5.8,10.1,6,59.9,67,61.7,5.6,29.6,25.2,15.4,60.1,10.4,34.1,3.1,23.1,66.6,12.9,33.9,70.6,14.4,36.8,3.2,18.4,41.22815675,-111.9674506,13.89230769,10.48597965,23.82,11.56792981,51.9,18.55196905,3.218143762,2.669524058,9.53,1.423247715,4.117176375,1.040058178
459,460,UT,Orem,City,88328,"40.2987127625, -111.699188517",4957300,NA,16,three,0.585,84,22.4,7.6,24.6,51.6,5.9,8.9,5.2,55.5,69,65.1,4.4,33.2,28.9,7.9,66.1,7.9,30.5,3,17.1,69.7,10.5,28,72.2,10.9,31.6,2.7,12.5,40.29871276,-111.6991885,11.49230769,8.872472555,18.44,11.1239831,52.73,19.91894966,1.451481457,1.382956677,4.85,1.051537553,2.733375911,0.657639809
460,461,UT,Provo,City,112488,"40.2457185288, -111.645715857",4962470,NA,18.6,four,0.85,81.4,22.7,7.1,25.8,52.7,5.8,9.3,5.2,54.9,66.9,64,4.6,33.6,29.3,8.4,63,8.3,31.1,3.1,18.3,69.3,11.3,29.4,69.3,11.8,32.2,2.8,11.6,40.24571853,-111.6457159,11.8,9.102105983,19.08,11.58477449,52.16,18.45006474,1.767265547,2.906979377,7.17,2.000115737,4.032446749,0.697311542
461,462,UT,St. George,City,72897,"37.0787444634, -113.579352503",4965330,NA,16.7,three,0.641,83.3,22.5,10.2,26.3,53.3,6,9.3,5.5,59.2,67.2,65.3,4.8,32.1,30.5,10.2,66.4,7.8,30.4,2.9,18.3,73.9,11.2,26.1,75.4,11.5,31.9,2.8,12.6,37.07874446,-113.5793525,11.81538462,9.021164573,19.34,9.638620233,54,20.44053707,1.594582173,1.674507199,5.24,1.587894914,2.898673437,0.841092086
462,463,UT,Salt Lake City,City,186440,"40.7778489465, -111.931220784",4967000,NA,17.7,three,0.789,82.3,21.4,11.6,27.2,53.4,5.9,9.3,5.2,58.5,68.2,66.9,4.5,35.2,31.6,11.2,64.2,9.1,32.8,2.8,19,73.3,11.1,28.2,77.7,11.8,32,2.8,13.3,40.77784895,-111.9312208,12.09230769,9.483095621,20.4,9.479451461,54.67,19.98688737,3.399720464,2.791834455,9.9,1.341225333,4.557045827,1.173920248
463,464,UT,Sandy,City,87461,"40.5702254423, -111.852431062",4967440,NA,11,one,0.162,89,20.2,13.5,24.4,51.4,6.1,8.7,4.6,59.8,71.5,72.8,3.8,37.4,34.9,9.8,72.2,7.1,31.5,2.5,15,76.4,9.6,24.7,82.6,9.1,30.2,2.3,10.5,40.57022544,-111.8524311,10.8,9.013878189,18.64,8.487814795,57,22.97443023,1.224309329,1.320669022,4.31,0.861142652,2.452019576,0.475219248
464,465,UT,West Jordan,City,103712,"40.6022598635, -112.000961848",4982950,NA,14.3,two,0.472,85.7,21,13,24.7,51.6,6,9,4.9,59.2,71,70,4.2,35.7,33.3,11.1,68.1,8.1,31.6,2.7,17.4,74.9,10.6,26.5,80.9,10.4,31.9,2.5,12.2,40.60225986,-112.0009618,11.37692308,9.01000868,19.98,8.927877687,55.9,21.70611793,0.990430402,0.991828082,2.85,0.948044239,1.430345219,0.529497843
465,466,UT,West Valley City,City,129480,"40.6887696962, -112.011667394",4983470,NA,22.9,four,0.971,77.1,22.9,11.2,27.3,53.2,5.7,9.8,5.9,57.5,67.9,62.5,5.5,31.5,27.4,13.7,57.2,10.5,32.9,3.1,23.6,70.1,12.9,30.4,74.7,14,34.7,3.3,19.2,40.6887697,-112.0116674,13.30769231,9.597175065,22.72,10.21454845,52.49,18.66222864,2.738053773,1.752185449,5.88,0.907778353,3.435820359,1.235133129
466,467,VT,Burlington,City,42417,"44.4876245694, -73.2314828365",5010675,NA,10.1,one,0.117,89.9,24.4,18,27.9,54,6.2,10.9,5.3,62.4,73.2,67.9,5.9,32.6,33.6,16.3,69.8,7.1,26.5,2.5,17.7,79.6,11.4,22.6,82.1,10.4,28.7,2.6,13.9,44.48762457,-73.23148284,11.92307692,8.863986485,20.66,5.080649565,56.53,23.72139447,1.668532289,1.995904898,3.44,1.851633186,2.672588123,1.015695015
467,468,VA,Alexandria,City,139966,"38.8187351557, -77.0867762661",5101000,NA,12.3,one,0.242,87.7,21.4,15.1,27.5,61.4,5.7,8.3,4.7,72.9,80,72,4.3,38.8,37.7,13,75.2,8.1,30.9,2.2,17.6,83.4,8.4,23.3,87.6,8.4,34.5,2.3,8.9,38.81873516,-77.08677627,10.85384615,9.467366352,20.7,8.623514365,62.13,24.56144449,1.714501781,1.659973521,6.02,1.573717274,1.797010319,0.865610565
468,469,VA,Chesapeake,City,222209,"36.6777521118, -76.3024325925",5116000,NA,13.6,two,0.375,86.4,25,15.2,34.6,63.2,5.8,9.2,5.6,76.7,79.4,70.5,5.9,39.9,34.3,19,71.8,9.4,32.8,2.4,23.3,82.2,10.3,31.4,86.4,10.4,37.8,2.8,13.4,36.67775211,-76.30243259,12.89230769,10.8684146,25.34,9.208039965,61.8,24.24376208,2.430100871,2.095261786,5.56,0.810931413,2.384213835,1.429578652
469,470,VA,Hampton,City,137436,"37.0533009025, -76.3665945624",5135000,NA,17.1,three,0.677,82.9,26.2,13.9,35.1,66.6,5.6,10.1,6.1,77,77.6,66.6,6.6,35.3,33,22.2,65.2,11.7,31.3,2.6,26,82.4,11.7,37.7,84.2,12.1,44.4,3.5,16.1,37.0533009,-76.36659456,13.74615385,10.62329323,28.84,12.20626888,60.5,23.51670801,3.137324183,2.386193717,5.84,1.34063107,1.971890533,1.827784302
470,471,VA,Lynchburg,City,75568,"37.4004163016, -79.1911081",5147672,NA,18.3,four,0.833,81.7,26.7,14.2,33.6,64.9,5.8,10.1,6.3,73.1,75.6,63.9,7.4,35.3,32.7,22.1,61.5,10.9,33.9,2.6,27.1,78.1,12.5,32.2,81.5,12.9,38.1,3.5,16.6,37.4004163,-79.1911081,14.06153846,10.75000298,26.74,9.189287241,58.49,21.90324431,3.825675035,2.921637368,6.88,1.978303367,3.402037573,2.309008547
471,472,VA,Newport News,City,180719,"37.1051141309, -76.5182644502",5156000,NA,17.4,three,0.793,82.6,26,14.8,34.6,65,5.6,9.7,6,75.8,77.1,66,6.5,35.3,33.1,22.3,63.8,10.8,33,2.5,25.6,82.2,11.5,32.8,84.6,12,41.7,3.3,15.2,37.10511413,-76.51826445,13.59230769,10.82115687,27.44,10.26708332,60.03,23.24732004,3.236723574,2.507657406,6.75,1.482845887,1.899521471,1.751222768
472,473,VA,Norfolk,City,242803,"36.8932863006, -76.2567157761",5157000,NA,17.9,four,0.821,82.1,27,16.2,34.7,64.4,5.5,9.6,6.2,76.6,76.6,64.5,7,34.7,31.9,22.4,62.8,11.6,33.5,2.7,26.7,82.2,11.9,33.1,82.6,12.5,39.9,3.6,17.7,36.8932863,-76.25671578,14.11538462,10.95816637,27.66,9.210483158,59.42,23.09621422,4.182627711,3.304143094,7.77,1.484270455,2.423854029,2.360220862
473,474,VA,Portsmouth,City,95535,"36.8451450228, -76.3552763467",5164000,NA,18.9,four,0.851,81.1,28,14.3,36.8,66.1,5.6,10.6,6.4,78,76.2,66.1,7.3,36.3,31.9,22.8,59.1,12.5,35.2,2.7,28.7,82,12.6,38.6,83,13.1,40,3.9,19.3,36.84514502,-76.35527635,14.92307692,11.55343772,28.88,10.81327887,59.76,22.887658,3.881885142,2.734416255,6.95,1.394220019,2.021860416,2.159042002
474,475,VA,Richmond,City,204214,"37.5293933083, -77.475568168",5167000,NA,19.8,four,0.961,80.2,25.4,15,39.5,67,5.5,10.6,6.4,73.2,76.7,63.4,7.3,35.8,30.9,24.3,62.2,12.5,33.5,2.7,25.7,81.8,12.5,33.1,81.8,13.4,40,4,19.2,37.52939331,-77.47556817,14.80769231,11.53989179,27.62,9.450767165,59.26,22.39053371,5.093109061,3.835672338,10.02,1.596566829,3.132177538,2.774087977
475,476,VA,Roanoke,City,97032,"37.2782181855, -79.9581615989",5168000,NA,19.5,four,0.96,80.5,26.5,14.9,35.1,64.2,5.7,10.1,6.5,72.2,75.2,62.8,7.7,39.7,32.3,24.2,61.2,11,34.1,2.7,27.6,77,12.8,32.7,80.7,13.4,39.1,3.5,17,37.27821819,-79.9581616,14.31538462,10.96189203,27.7,9.097527137,58.48,20.87213986,3.91259242,3.239028303,7.61,1.668861532,3.252685118,2.18180583
476,477,VA,Suffolk,City,84585,"36.6930367981, -76.6414278469",5176432,NA,15.6,three,0.75,84.4,25.3,14.4,32,65.3,5.6,9.6,5.8,76.2,77.9,67.5,6.3,40,33.6,21.4,65.4,10.7,31.2,2.5,25.7,82.2,11.2,33.6,85.1,11.2,39.3,3.2,16.1,36.6930368,-76.64142785,13.13076923,10.14079095,26.88,9.830920608,60.88,23.28513116,3.074076624,2.397595798,6.28,1.104536102,2.21025448,1.725941964
477,478,VA,Virginia Beach,City,437994,"36.7534593339, -76.0589579522",5182000,NA,12.7,two,0.347,87.3,23.9,17.1,29.8,60.9,5.8,8.6,5.3,73.6,79.7,72.3,5.3,36.2,37.3,18.6,71.6,8.4,34,2.3,21.4,81.1,9.8,29.5,86,9.6,36.1,2.5,11.2,36.75345933,-76.05895795,12.03846154,10.37123735,24.54,8.042574215,61.14,24.23712488,1.553967001,1.725458421,4.46,1.864718703,1.762775197,1.053310984
478,479,WA,Auburn,City,70180,"47.3038544325, -122.210810557",5303180,NA,14.7,three,0.681,85.3,24.7,18.5,27.9,51,6.4,10.4,5.9,59.5,72.1,63.4,6.6,30.5,32.1,17.6,63.9,8.9,30.3,2.9,18.7,72.6,12.6,27,78.2,13.4,33.4,3,14.5,47.30385443,-122.2108106,12.88461538,9.224500542,23.04,6.929141361,53.8,21.24141657,3.400687925,2.140762831,5.47,1.22636724,4.692939826,2.066751555
479,480,WA,Bellevue,City,122363,"47.5962437606, -122.153569982",5305210,NA,8,one,0,92,19.6,18.2,25.4,49.6,6.2,8.1,4.2,61.7,73.2,71.2,3.6,34.8,39.8,9.6,76.6,6.5,29.3,2.4,12.2,78.5,7.9,18.8,82.2,8,29.1,2,6.7,47.59624376,-122.15357,9.992307692,8.887112536,17.58,7.536710158,57.56,24.05762526,1.167460048,0.82791093,2.45,1.13381759,1.637684518,0.679285339
480,481,WA,Bellingham,City,80885,"48.7535370315, -122.468092906",5305280,NA,12.1,two,0.3,87.9,25.4,18.3,29.3,50.2,6.7,10.5,5.6,60,69.4,67.7,6.3,35.8,34.6,16.6,66.6,8.3,32.1,2.8,17.6,73.9,12.1,27,79.5,12.3,27.5,2.7,12.1,48.75353703,-122.4680929,12.78461538,9.847067766,21.4,5.377266964,54.98,21.43184546,1.507847121,2.47475489,4.45,2.4428166,3.339921186,0.908659323
481,482,WA,Everett,City,103019,"47.9497966189, -122.160703911",5322640,NA,14.5,three,0.631,85.5,27.3,16,31.5,51.3,6.5,10.3,6,61.3,72.4,64.9,6.8,32.4,32.5,18.2,62.7,9.5,33,3.1,20.4,76.6,12.6,32.3,79.4,13.2,35.7,2.9,12.9,47.94979662,-122.1607039,13.50769231,10.37966454,24.52,8.874514071,54.8,21.68517158,2.260527508,1.876859078,4.4,1.179256611,2.725506304,1.344624626
482,483,WA,Federal Way,City,89306,"47.3090846316, -122.335755583",5323515,NA,14.7,three,0.666,85.3,23.6,17.7,28.3,51.7,6.1,10,5.4,60.2,72,63.8,5.8,30.4,33.2,15.7,64.5,9,30,2.9,18.2,73.7,11.8,25.9,78,12.5,33.6,2.9,12.4,47.30908463,-122.3357556,12.36153846,9.21244977,22.22,7.452315077,54.22,21.26999974,1.93964487,1.375984496,4.3,1.181460094,2.402520606,1.127720881
483,484,WA,Kennewick,City,73917,"46.198438428, -119.173245847",5335275,NA,16.8,three,0.764,83.2,25.2,18,29.2,52.2,6.5,10.6,6.3,61.6,70.2,65,7,29.9,34.5,18.6,61.2,9.5,33,2.9,21.6,74.7,13.1,31.2,78.2,13.8,33.1,3,15.4,46.19843843,-119.1732458,13.5,9.821744584,24.5,7.147027354,54.43,20.69208383,2.684274515,2.462465485,7.97,1.116041868,3.925494299,1.067604899
484,485,WA,Kent,City,92411,"47.3849636272, -122.217890194",5335415,NA,16.2,three,0.75,83.8,24.2,17.3,28.8,52.1,6.1,10.3,5.7,59.8,71.4,62.6,6.3,29.9,32.5,16.8,62.3,9.4,30.3,3,19.3,72.9,12.4,26.5,76.8,13.3,34.2,3,13.5,47.38496363,-122.2178902,12.79230769,9.31195124,22.82,7.452315077,53.65,20.63057332,2.458686304,2.079078923,5.72,1.211049263,3.433248269,1.237267166
485,486,WA,Renton,City,90927,"47.4760546752, -122.191153327",5357745,NA,12.7,two,0.4,87.3,22.4,17.7,27.6,51.3,6,9.4,5,61,72.6,65.7,5.1,30.9,35.1,14.1,67.6,8.4,29.7,2.8,16.8,75.4,10.6,23.5,79.2,11.1,32.9,2.6,10.9,47.47605468,-122.1911533,11.66153846,9.095011312,21,7.483314774,55.15,22.11179926,1.94628967,1.58493245,3.34,0.659160643,2.172151641,1.071358003
486,487,WA,Seattle,City,608660,"47.622154338, -122.323532482",5363000,NA,9.5,one,0,90.5,21.3,19.1,27.3,50.9,6.3,9.2,4.6,61.1,72.7,68.9,4.4,32.7,37.1,11.7,73,7.5,29.7,2.6,13.6,77.2,9.5,22.4,82.3,9.6,29.9,2.4,8.4,47.62215434,-122.3235325,10.98461538,9.124403739,19.34,7.284435462,56.54,23.53929103,2.641337797,1.964460496,5.04,1.469471822,3.495400652,1.185128362
487,488,WA,Spokane,City,208916,"47.6736243259, -117.415973291",5367000,NA,12.9,two,0.461,87.1,27.3,18.5,29.8,52,6.9,10.6,6.1,63.1,68.5,67.4,6.9,32.2,33.6,19.6,62.5,9,33,2.9,19.7,76.3,12.9,32.6,79.2,13.2,32.9,3,14,47.67362433,-117.4159733,13.50769231,10.12517173,24.66,7.400878326,54.77,21.74570456,3.098678876,2.88081329,5.06,2.212695484,3.914825302,1.824583243
488,489,WA,Spokane Valley,City,89755,"47.662556574, -117.234571922",5367167,NA,11.5,two,0.333,88.5,26.8,19.6,28.4,51,6.9,10.2,5.8,63.3,69.8,69.1,6.5,32.5,34.6,19,64.8,8.5,32.4,2.8,18.6,77.2,12.3,31.5,81,12.2,32.5,2.7,13.1,47.66255657,-117.2345719,12.96923077,9.893633021,24.24,7.101619534,55.48,22.55850665,1.48938466,1.476764481,2.65,1.15018839,2.141860562,0.934933153
489,490,WA,Tacoma,City,198397,"47.2425411445, -122.45447391",5370000,NA,14.1,three,0.545,85.9,25.9,16.9,32.6,53.8,6.3,10.9,5.9,63.4,69.9,63.7,6.7,33.4,31,20.2,63.2,9.6,33.8,3,21.6,75.6,12.7,30.8,77.1,13.1,37.7,3,14,47.24254114,-122.4544739,13.65384615,10.52660244,25.44,8.575721544,54.52,21.24663634,2.845112769,2.547266124,5.81,1.723234533,3.482762032,1.519391003
490,491,WA,Vancouver,City,161791,"45.6357172365, -122.598539476",5374060,NA,12.8,two,0.4,87.2,25.6,17.3,29.5,52.7,6.6,10.7,5.9,59.9,71.8,66.9,6.5,31.3,37,18.4,64.9,9,32.3,2.9,19.5,78.5,12.4,29.5,80.4,12.6,34.4,2.8,12.8,45.63571724,-122.5985395,13.04615385,9.853054973,23.82,7.660744089,55.62,22.13909564,2.439927662,2.295291404,4.49,1.549169453,3.007343771,1.476015463
491,492,WA,Yakima,City,91067,"46.5925792092, -120.547807614",5380010,NA,24.2,four,1,75.8,25.8,17.3,30.8,53.5,6.3,11.1,6.9,59.2,64.8,57.7,7.7,25.7,29.2,20.6,55.1,11.1,34.5,3.3,27.2,70.3,14.7,34.2,76.5,16.3,34.3,3.3,18.3,46.59257921,-120.5478076,14.62307692,10.23125553,26.72,7.743190557,51.62,18.79153474,4.682385807,3.729101612,13.13,3.080992473,5.479563307,2.735835397
492,493,WV,Charleston,City,51400,"38.3484079736, -81.632165003",5414600,NA,11.4,two,0.375,88.6,32.8,11.8,37.6,63.2,6.4,10.3,7.2,78.1,75.3,67.6,8.5,47.5,44.9,24.1,62,10.9,35.1,3.1,23.6,80.2,14.1,33.2,82.1,14.5,38.3,3,22.1,38.34840797,-81.632165,15.81538462,12.16551452,26.2,10.17275774,61.23,21.75939388,4.347482727,3.491538938,5.02,1.284851803,3.020908381,2.843284029
